problem_id,turn_id,local_annotation_sec,global_annotation_sec,correct,uncertain,matched,transcript_index,start_sec,end_sec,student_text,alignment_gap_sec,student_id,condition,problem59_offset_sec,uncertain_label,correct_label,gap_band,text_raw,text_normalized
58,1,57.233,57.233,True,False,True,0.0,50.44,51.411,It's the same.,5.821999999999996,pslc11-c2,c2,872.0,0,1,"(3.0, 6.0]",It's the same.,It's the same
58,2,95.321,95.321,True,True,True,1.0,87.34,89.19200000000001,Gravity's pulling down.,6.128999999999991,pslc11-c2,c2,872.0,1,1,"(6.0, 10.0]",Gravity's pulling down.,Gravity's pulling down
58,3,114.861,114.861,True,False,True,2.0,108.77,111.253,Down. Vertically down.,3.608000000000004,pslc11-c2,c2,872.0,0,1,"(3.0, 6.0]",Down. Vertically down.,Down Vertically down
58,4,133.442,133.442,True,True,True,3.0,125.953,128.096,"Uh, yes. Down.",5.346000000000004,pslc11-c2,c2,872.0,1,1,"(3.0, 6.0]","Uh, yes. Down.",Uh yes Down
58,5,149.095,149.095,True,True,True,4.0,140.224,142.978,Negative nine point eight meters per second squared.,6.11699999999999,pslc11-c2,c2,872.0,1,1,"(6.0, 10.0]",Negative nine point eight meters per second squared.,Negative nine point eight meters per second squared
58,6,173.836,173.836,True,False,True,5.0,163.615,164.757,Vertically down.,9.079000000000008,pslc11-c2,c2,872.0,0,1,"(6.0, 10.0]",Vertically down.,Vertically down
58,7,198.415,198.415,True,False,True,6.0,189.927,190.778,Down.,7.637,pslc11-c2,c2,872.0,0,1,"(6.0, 10.0]",Down.,Down
58,8,216.932,216.932,True,False,True,7.0,210.826,211.828,Down.,5.103999999999985,pslc11-c2,c2,872.0,0,1,"(3.0, 6.0]",Down.,Down
58,9,231.618,231.618,True,False,True,8.0,225.681,227.494,It's accelerating down.,4.123999999999995,pslc11-c2,c2,872.0,0,1,"(3.0, 6.0]",It's accelerating down.,It's accelerating down
58,10,244.0,244.0,True,False,True,9.0,236.901,239.875,Negative nine point eight meters per second squared.,4.125,pslc11-c2,c2,872.0,0,1,"(3.0, 6.0]",Negative nine point eight meters per second squared.,Negative nine point eight meters per second squared
58,11,282.433,282.433,False,True,True,10.0,273.0,278.367,No change. <X>. I don't know.,4.065999999999974,pslc11-c2,c2,872.0,1,0,"(3.0, 6.0]",No change. <X>. I don't know.,No change I don't know
58,12,308.988,308.988,True,False,True,11.0,299.582,304.631,"Nine point eight meters per second squared. Er, nine point eight meters per second.",4.357000000000028,pslc11-c2,c2,872.0,0,1,"(3.0, 6.0]","Nine point eight meters per second squared. Er, nine point eight meters per second.",Nine point eight meters per second squared Er nine point eight meters per second
58,13,329.409,329.409,True,False,True,12.0,322.179,325.183,<nspn> Nineteen point six meters per second.,4.225999999999999,pslc11-c2,c2,872.0,0,1,"(3.0, 6.0]",<nspn> Nineteen point six meters per second.,Nineteen point six meters per second
58,14,345.247,345.247,True,False,True,13.0,338.599,339.56,They're the same.,5.687000000000012,pslc11-c2,c2,872.0,0,1,"(3.0, 6.0]",They're the same.,They're the same
58,15,358.941,358.941,True,False,True,14.0,353.01800000000003,353.689,Yes.,5.251999999999953,pslc11-c2,c2,872.0,0,1,"(3.0, 6.0]",Yes.,Yes
58,16,378.906,378.906,True,False,True,15.0,372.519,373.722,It's the same.,5.184000000000026,pslc11-c2,c2,872.0,0,1,"(3.0, 6.0]",It's the same.,It's the same
59,1,75.896,947.896,True,False,True,17.0,941.063,942.404,It's the same.,5.491999999999962,pslc11-c2,c2,872.0,0,1,"(3.0, 6.0]",It's the same.,It's the same
59,2,111.683,983.683,True,False,True,18.0,976.516,978.72,Gravity vertically down.,4.962999999999965,pslc11-c2,c2,872.0,0,1,"(3.0, 6.0]",Gravity vertically down.,Gravity vertically down
59,3,131.976,1003.976,True,False,True,19.0,996.668,998.16,Vertically down.,5.816000000000031,pslc11-c2,c2,872.0,0,1,"(3.0, 6.0]",Vertically down.,Vertically down
59,4,149.158,1021.158,True,False,True,20.0,1013.148,1016.914,Yes. He has an acceleration of gravity and it's down.,4.244000000000028,pslc11-c2,c2,872.0,0,1,"(3.0, 6.0]",Yes. He has an acceleration of gravity and it's down.,Yes He has an acceleration of gravity and it's down
59,5,162.491,1034.491,True,False,True,21.0,1026.41,1029.184,Nine point eight meters per second squared.,5.307000000000016,pslc11-c2,c2,872.0,0,1,"(3.0, 6.0]",Nine point eight meters per second squared.,Nine point eight meters per second squared
59,6,182.824,1054.824,True,False,True,22.0,1047.86,1049.822,Gravity vertically down.,5.00200000000018,pslc11-c2,c2,872.0,0,1,"(3.0, 6.0]",Gravity vertically down.,Gravity vertically down
59,7,202.277,1074.277,True,False,True,23.0,1067.581,1068.882,Vertically down.,5.394999999999982,pslc11-c2,c2,872.0,0,1,"(3.0, 6.0]",Vertically down.,Vertically down
59,8,219.346,1091.346,True,False,True,24.0,1083.698,1087.014,The acceleration is gravity and it's vertically down.,4.332000000000107,pslc11-c2,c2,872.0,0,1,"(3.0, 6.0]",The acceleration is gravity and it's vertically down.,The acceleration is gravity and it's vertically down
59,9,232.08,1104.08,True,False,True,25.0,1096.939,1099.572,Nine point eight meters per second squared.,4.508000000000038,pslc11-c2,c2,872.0,0,1,"(3.0, 6.0]",Nine point eight meters per second squared.,Nine point eight meters per second squared
59,10,260.571,1132.571,True,False,True,26.0,1126.013,1128.066,Nine point eight meters per second.,4.504999999999882,pslc11-c2,c2,872.0,0,1,"(3.0, 6.0]",Nine point eight meters per second.,Nine point eight meters per second
59,11,284.711,1156.711,True,False,True,27.0,1149.808,1152.051,Nine point eight meters per second.,4.660000000000082,pslc11-c2,c2,872.0,0,1,"(3.0, 6.0]",Nine point eight meters per second.,Nine point eight meters per second
59,14,384.71,1256.71,True,False,True,30.0,1249.716,1251.018,They are the same.,5.692000000000007,pslc11-c2,c2,872.0,0,1,"(3.0, 6.0]",They are the same.,They are the same
59,15,398.796,1270.796,True,False,True,31.0,1264.645,1265.396,Yes.,5.400000000000091,pslc11-c2,c2,872.0,0,1,"(3.0, 6.0]",Yes.,Yes
59,16,420.912,1292.912,True,False,True,32.0,1285.023,1286.124,It's the same.,6.788000000000011,pslc11-c2,c2,872.0,0,1,"(6.0, 10.0]",It's the same.,It's the same
58,1,56.342,56.342,True,True,True,0.0,49.19,50.432,It's the same??,5.909999999999997,pslc12-c3,c3,1735.0,1,1,"(3.0, 6.0]",It's the same??,It's the same
58,3,124.962,124.962,True,True,True,2.0,118.482,119.273,Down.,5.689000000000007,pslc12-c3,c3,1735.0,1,1,"(3.0, 6.0]",Down.,Down
58,4,154.285,154.285,True,False,True,3.0,147.504,150.64,"Yes, he does have an acceleration. It is down.",3.64500000000001,pslc12-c3,c3,1735.0,0,1,"(3.0, 6.0]","Yes, he does have an acceleration. It is down.",Yes he does have an acceleration It is down
58,5,168.986,168.986,True,False,True,4.0,162.167,165.061,Nine point eight meters per second squared.,3.924999999999983,pslc12-c3,c3,1735.0,0,1,"(3.0, 6.0]",Nine point eight meters per second squared.,Nine point eight meters per second squared
58,6,193.247,193.247,True,False,True,5.0,184.078,187.002,The gravitational force is acting down.,6.2450000000000045,pslc12-c3,c3,1735.0,0,1,"(6.0, 10.0]",The gravitational force is acting down.,The gravitational force is acting down
58,7,213.124,213.124,True,False,True,6.0,206.069,207.05,Down.,6.073999999999984,pslc12-c3,c3,1735.0,0,1,"(6.0, 10.0]",Down.,Down
58,8,227.769,227.769,True,False,True,7.0,222.408,224.731,"Yes, it has an acceleration. Down.",3.038000000000011,pslc12-c3,c3,1735.0,0,1,"(3.0, 6.0]","Yes, it has an acceleration. Down.",Yes it has an acceleration Down
58,9,239.031,239.031,True,False,True,8.0,233.797,235.729,Nine point eight meters per second squared.,3.302000000000021,pslc12-c3,c3,1735.0,0,1,"(3.0, 6.0]",Nine point eight meters per second squared.,Nine point eight meters per second squared
58,10,255.292,255.292,True,False,True,9.0,249.655,251.609,Nine point eight meters per second squared.,3.6829999999999927,pslc12-c3,c3,1735.0,0,1,"(3.0, 6.0]",Nine point eight meters per second squared.,Nine point eight meters per second squared
58,11,293.694,293.694,True,True,True,10.0,286.333,288.237,Nine point eight meters.,5.456999999999994,pslc12-c3,c3,1735.0,1,1,"(3.0, 6.0]",Nine point eight meters.,Nine point eight meters
58,12,317.154,317.154,True,False,True,11.0,311.601,313.894,Nine point eight meters per second.,3.259999999999991,pslc12-c3,c3,1735.0,0,1,"(3.0, 6.0]",Nine point eight meters per second.,Nine point eight meters per second
58,13,356.908,356.908,True,True,True,12.0,350.267,353.142,Nineteen point six meters per second??,3.76600000000002,pslc12-c3,c3,1735.0,1,1,"(3.0, 6.0]",Nineteen point six meters per second??,Nineteen point six meters per second
58,14,370.842,370.842,True,False,True,13.0,365.06,366.031,They're equal.,4.810999999999979,pslc12-c3,c3,1735.0,0,1,"(3.0, 6.0]",They're equal.,They're equal
58,15,388.55,388.55,False,False,True,14.0,379.251,382.044,It's a straight line between points A and B.,6.506000000000029,pslc12-c3,c3,1735.0,0,0,"(6.0, 10.0]",It's a straight line between points A and B.,It's a straight line between points A and B
58,16,421.321,421.321,True,True,True,15.0,415.081,416.333,They're the same??,4.988000000000056,pslc12-c3,c3,1735.0,1,1,"(3.0, 6.0]",They're the same??,They're the same
59,1,76.048,1811.048,True,False,True,17.0,1805.248,1806.37,They're equal.,4.678000000000111,pslc12-c3,c3,1735.0,0,1,"(3.0, 6.0]",They're equal.,They're equal
59,2,113.729,1848.729,True,False,True,18.0,1840.198,1844.564,Gravitational force is acting on the professor vertically down.,4.164999999999964,pslc12-c3,c3,1735.0,0,1,"(3.0, 6.0]",Gravitational force is acting on the professor vertically down.,Gravitational force is acting on the professor vertically down
59,3,133.535,1868.535,True,False,True,19.0,1862.162,1863.353,Downward.,5.182000000000016,pslc12-c3,c3,1735.0,0,1,"(3.0, 6.0]",Downward.,Downward
59,4,149.853,1884.853,True,False,True,20.0,1878.371,1881.756,Yes. He has an acceleration down.,3.09699999999998,pslc12-c3,c3,1735.0,0,1,"(3.0, 6.0]",Yes. He has an acceleration down.,Yes He has an acceleration down
59,5,161.579,1896.579,True,False,True,21.0,1890.072,1892.648,Nine point eight meters per second squared.,3.93100000000004,pslc12-c3,c3,1735.0,0,1,"(3.0, 6.0]",Nine point eight meters per second squared.,Nine point eight meters per second squared
59,6,183.319,1918.319,True,False,True,22.0,1911.526,1915.863,Gravitational force is acting down on the spectacles.,2.455999999999904,pslc12-c3,c3,1735.0,0,1,"(-0.001, 3.0]",Gravitational force is acting down on the spectacles.,Gravitational force is acting down on the spectacles
59,7,202.06,1937.06,True,False,True,23.0,1930.94,1932.302,That'd be down.,4.758000000000038,pslc12-c3,c3,1735.0,0,1,"(3.0, 6.0]",That'd be down.,That'd be down
59,8,218.873,1953.873,True,False,True,24.0,1947.141,1950.018,"It does, and it's down.",3.855000000000018,pslc12-c3,c3,1735.0,0,1,"(3.0, 6.0]","It does, and it's down.",It does and it's down
59,9,231.375,1966.375,True,False,True,25.0,1960.267,1963.243,Nine point eight meters per second squared.,3.132000000000062,pslc12-c3,c3,1735.0,0,1,"(3.0, 6.0]",Nine point eight meters per second squared.,Nine point eight meters per second squared
59,10,259.082,1994.082,True,False,True,26.0,1988.334,1991.468,Nine point eight meters per second.,2.6139999999998054,pslc12-c3,c3,1735.0,0,1,"(-0.001, 3.0]",Nine point eight meters per second.,Nine point eight meters per second
59,11,282.886,2017.886,True,False,True,27.0,2012.038,2014.482,Nine point eight meters per second.,3.4039999999999964,pslc12-c3,c3,1735.0,0,1,"(3.0, 6.0]",Nine point eight meters per second.,Nine point eight meters per second
59,12,301.291,2036.291,True,False,True,28.0,2030.359,2033.357,Nineteen point six meters per second.,2.933999999999969,pslc12-c3,c3,1735.0,0,1,"(-0.001, 3.0]",Nineteen point six meters per second.,Nineteen point six meters per second
59,13,316.913,2051.913,True,False,True,29.0,2045.163,2046.475,They're the same.,5.438000000000102,pslc12-c3,c3,1735.0,0,1,"(3.0, 6.0]",They're the same.,They're the same
59,14,341.477,2076.477,False,True,True,30.0,2062.962,2072.877,Um. It's distance between relative to the points. Something about that.,3.599999999999909,pslc12-c3,c3,1735.0,1,0,"(3.0, 6.0]",Um. It's distance between relative to the points. Something about that.,Um It's distance between relative to the points Something about that
59,15,361.993,2096.993,True,False,True,31.0,2091.05,2092.612,They're the same.,4.380999999999858,pslc12-c3,c3,1735.0,0,1,"(3.0, 6.0]",They're the same.,They're the same
58,1,101.763,101.763,True,True,True,1.0,77.798,96.855,"Well, he's obviously motionless and he's standing <both are, uh> towards his face and both are <let>, um, to <drop> or actually he's with keys <drop>. They would stay the same because they're descending at the same rate.",4.908000000000016,pslc13-c1,c1,1536.0,1,1,"(3.0, 6.0]","Well, he's obviously motionless and he's standing <both are, uh> towards his face and both are <let>, um, to <drop> or actually he's with keys <drop>. They would stay the same because they're descending at the same rate.",Well he's obviously motionless and he's standing towards his face and both are um to or actually he's with keys They would stay the same because they're descending at the same rate
58,2,205.968,205.968,True,True,True,2.0,142.09,198.14,"Well <one that may want> is when he releases his keys is a <X> gravity, ah, which is nine point... er, yeah nine point eight meters per second squared. I should remember that. But, um, also air resistance are on the keys as well. On the man in particular, uh, his forces are related to the speed of the elevator so that would be vertically down. Um, the forces would be coming down upon him. Um. <spn> Let's see. <X>. To me, the biggest one's gravity right now.",7.828000000000003,pslc13-c1,c1,1536.0,1,1,"(6.0, 10.0]","Well <one that may want> is when he releases his keys is a <X> gravity, ah, which is nine point... er, yeah nine point eight meters per second squared. I should remember that. But, um, also air resistance are on the keys as well. On the man in particular, uh, his forces are related to the speed of the elevator so that would be vertically down. Um, the forces would be coming down upon him. Um. <spn> Let's see. <X>. To me, the biggest one's gravity right now.",Well is when he releases his keys is a gravity ah which is nine point er yeah nine point eight meters per second squared I should remember that But um also air resistance are on the keys as well On the man in particular uh his forces are related to the speed of the elevator so that would be vertically down Um the forces would be coming down upon him Um Let's see To me the biggest one's gravity right now
58,3,250.688,250.688,True,True,True,3.0,234.34,245.243,"The direction of the net force on the person is down because of gravity, so that's the only force that's acting on the man.",5.444999999999993,pslc13-c1,c1,1536.0,1,1,"(3.0, 6.0]","The direction of the net force on the person is down because of gravity, so that's the only force that's acting on the man.",The direction of the net force on the person is down because of gravity so that's the only force that's acting on the man
58,4,301.977,301.977,True,True,True,4.0,274.115,298.406,"Uh, I believe it will have, um, acceleration just because, uh, nine point eight meters per second squared is, um, is gravity. That's what gravity is for the acceleration. Um, so, once again, it would be accelerating downward even though you don't see him move. So, straight down.",3.570999999999969,pslc13-c1,c1,1536.0,1,1,"(3.0, 6.0]","Uh, I believe it will have, um, acceleration just because, uh, nine point eight meters per second squared is, um, is gravity. That's what gravity is for the acceleration. Um, so, once again, it would be accelerating downward even though you don't see him move. So, straight down.",Uh I believe it will have um acceleration just because uh nine point eight meters per second squared is um is gravity That's what gravity is for the acceleration Um so once again it would be accelerating downward even though you don't see him move So straight down
58,5,327.772,327.772,False,True,True,5.0,312.051,323.857,Um. <X>. I do not remember.,3.915000000000021,pslc13-c1,c1,1536.0,1,0,"(3.0, 6.0]",Um. <X>. I do not remember.,Um I do not remember
58,7,429.404,429.404,True,False,True,7.0,422.628,425.483,Nine point eight meters per second squared.,3.920999999999992,pslc13-c1,c1,1536.0,0,1,"(3.0, 6.0]",Nine point eight meters per second squared.,Nine point eight meters per second squared
58,8,482.178,482.178,True,True,True,8.0,444.384,481.096,"The biggest one is gravity once again when the man releases the keys. Uh, if gravity is of course going straight down, there might be some air resistance, which would, uh, the air resistance would be going straight up which would possibly slow the keys down <to a degree>. It all depends, since they're starting from rest. Um. Other forces. The mass of the keys. That... that's all. But mainly gravity, once again.",1.0819999999999936,pslc13-c1,c1,1536.0,1,1,"(-0.001, 3.0]","The biggest one is gravity once again when the man releases the keys. Uh, if gravity is of course going straight down, there might be some air resistance, which would, uh, the air resistance would be going straight up which would possibly slow the keys down <to a degree>. It all depends, since they're starting from rest. Um. Other forces. The mass of the keys. That... that's all. But mainly gravity, once again.",The biggest one is gravity once again when the man releases the keys Uh if gravity is of course going straight down there might be some air resistance which would uh the air resistance would be going straight up which would possibly slow the keys down It all depends since they're starting from rest Um Other forces The mass of the keys That that's all But mainly gravity once again
