example_id,target_text,context_text,guess,clarification_request,affirmation,other,num_context_turns,target_normalized
870,"Why the ""di"" appears 3 times?","""Is In Front Of The"" is ""e di fronte alla"". Please try to fill in the blank in Italian.
OK, and how is it called the blue box?
Okay, I'll give you a hint.  ""box"" is  ""scatola""
I remember that word, but I don't know the word for blue!?
Hmm...  ""blue"" is ""blu""
Yes, I remember learning that!
""e di di fronte alla"" is in front of the.",0,1,0,0,7,why the di appears 3 times
871,"How do you say ""in front of"" again?",Please try to fill in the blank in Italian.,0,1,0,0,1,how do you say in front of again
874,rosa,"""Pink"" is ""rosa"". Please try to fill in the blank in Italian.
how do you say in front of the pink bunny?
Great, now do you remember how to say pink?",0,0,1,0,3,rosa
875,how do you say purple?,"""Dog"" is ""cane"". Please try to fill in the blank in Italian.
how do you say next to and purple?
Can you try filling in the blank to the best of your ability?
il gatto es nexto to il gato pupura.
Okay, I'll give you a hint.  ""is next to the"" is  ""e vicino al""
il gatto e vicino al il cane pupura.
Dog is cane and dog is cane. Please try again",0,1,0,0,7,how do you say purple
876,e in cima al tavolo?,"Please try to fill in the blank in Italian.
e si cima ell yellow table
Hmm...  ""is on top of the"" is  ""e in cima al""
e in cima al and yellow table
Okay, I'll give you a hint.  ""table"" is  ""tavolo""
e in cima al tavolo yeller
Remember that  ""table"" is "" tavolo""",0,0,1,0,7,e in cima al tavolo
877,how do you say purple?,"Please try to fill in the blank in Italian.
how do you say next?
Remember that  ""is next to the"" is ""e vicino""",0,1,0,0,3,how do you say purple
878,es en front de blu tree.,"""Blue"" is ""blu"". Please try to fill in the blank in Italian.
But what are the other words?
Can you give me your best guess?",1,0,0,0,3,es en front de blu tree
879,"Ok, what is the word for ""bed""?","""Purple"" is ""viola"". Please try to fill in the blank in Italian.",0,1,1,0,1,ok what is the word for bed
880,il cane e acconto al tavolo rosso.,"""Table"" is ""tavolo"". Please try to fill in the blank in Italian.
il cane e tavalo rojo
Okay, I'll give you a hint.  ""is next to the"" is  ""e accanto al""
il cane e accanto al tavalo rojo
Sure, it's ""e accanto."" Then add ""al"" for ""the,"" if necessary.
is cane e accanto el tavolo rojo
Okay, I'll give you a hint.  ""red"" is  ""rosso""
il cane e acconto al tavolo rosso
Why don't you try filling in what you can.",1,0,0,0,9,il cane e acconto al tavolo rosso
883,"Thanks, but how to say ""yellow""?","""Is Behind The"" is ""e dietro la"". Please try to fill in the blank in Italian.
How to say ""yellow box"" in Italian?
Okay, I'll give you a hint.  ""box"" is  ""scatola""",0,1,0,0,3,thanks but how to say yellow
886,e in cima al and yellow table,"Please try to fill in the blank in Italian.
e si cima ell yellow table
Hmm...  ""is on top of the"" is  ""e in cima al""",1,0,0,0,3,e in cima al and yellow table
887,What is yellow?,"Please try to fill in the blank in Italian.
how do you say box?
Remember that  ""box"" is  ""scatola""
e dentro de la scatola amarilla
OK,  ""is inside of the"" is  ""e dentro la""
e dentro la scatola amarilla
Box is scatola and box is cane. Please try again",0,1,0,0,7,what is yellow
888,il coniglio e dietro la scatola,"Please try to fill in the blank in Italian.
il coniglio e dietro el boxo
Well,  ""is behind the"" is  ""e dietro la""
il coniglio e dietro la boxo
OK,  ""box"" is  ""scatola""",1,0,0,0,5,il coniglio e dietro la scatola
889,OK. I don't know the word for tree.,"Please try to fill in the blank in Italian.
is in front of is e di fronte al, right?
Okay, I'll give you a hint.  ""is in front of the"" is ""e di fronte""",0,1,0,0,3,ok i don't know the word for tree
892,Yes I remember. How do you say in front of in Italian?,"""Pink"" is ""rosa"". Please try to fill in the blank in Italian.
How do you say box in Italian?
Hmm...  ""box"" is  ""scatola""
Got it thanks. I forgot how to say ""is in front of"" in Italian.
['alla (""to the"") is used when the following word (scatola) is feminine and a singular object.  It is a contraction of a (""to"") and la (""the""). When the following word begins with a vowel, this is shortened to all\' and prepended to the word.', 'Words in Italian have a gender associated with them (either masculine or feminine), even when the word is an object, concepts, or abstract ideas.  ']
Is it ""la borsa alla scatola rosa""?
Well,  ""pink"" is ""rosa""",0,1,1,0,7,yes i remember how do you say in front of in italian
896,e in cima al letto purpe,"Please try to fill in the blank in Italian.
coniglio e di toppe il purpe bedde
Okay, I'll give you a hint.  ""is on top of the"" is  ""e in cima al""
e in cima al purpe bedde
Well,  ""bed"" is  ""letto""",1,0,0,0,5,e in cima al letto purpe
897,I know blue is blu.,"""Is In Front Of The"" is ""e di fronte alla"". Please try to fill in the blank in Italian.
OK, and how is it called the blue box?
Okay, I'll give you a hint.  ""box"" is  ""scatola""
I remember that word, but I don't know the word for blue!?
Hmm...  ""blue"" is ""blu""
Yes, I remember learning that!
""e di di fronte alla"" is in front of the.
Why the ""di"" appears 3 times?
Okay, I'll give you a hint.  ""blue"" is ""blu""",0,0,1,0,9,i know blue is blu
898,Ok right. Is is al fronto la scatola verde?,"Please try to fill in the blank in Italian.
Is it al fronto la box verde?
Box is scatola and box is cane. Please try again",1,0,0,0,3,ok right is is al fronto la scatola verde
899,e fronte il greene coniglio,"""Bunny"" is ""coniglio"". Please try to fill in the blank in Italian.",1,0,0,0,1,e fronte il greene coniglio
900,"So, letto means bed?","""Is Under The"" is ""e sotto il"". Please try to fill in the blank in Italian.
How do you say bed in Italian?
['il (""the"") is used for when the following word (letto) is masculine.', 'Words in Italian have a gender associated with them (either masculine or feminine), even when the word is an object, concepts, or abstract ideas.']",0,1,0,0,3,so letto means bed
903,what is italian for blue?,"""Is Behind The"" is ""e dietro"". Please try to fill in the blank in Italian.",0,1,0,0,1,what is italian for blue
907,ill cane e in cima al blu.,"Please try to fill in the blank in Italian.
how do I say is on top of the in Italian?
Okay, I'll give you a hint.  ""is on top of the"" is ""e in cima al""
Thanks. Got it. I don't know the words for blue or table in this sentence.
Remember that  ""table"" is  ""tavolo""
And what is the color blue?
Remember that  ""blue"" is ""blu""
Really? That's really simple.
ill cane e in cima al blu",1,0,0,0,9,ill cane e in cima al blu
909,e sotto il pinkolo tavolo,"Please try to fill in the blank in Italian.
e in unda da pinka tavolo
OK,  ""is under the"" is  ""e sotto il""",1,0,0,0,3,e sotto il pinkolo tavolo
910,how do I say is on top of the in Italian?,Please try to fill in the blank in Italian.,0,1,0,0,1,how do i say is on top of the in italian
912,I did I just don't know bunny,"""Pink"" is ""rosa"". Please try to fill in the blank in Italian.
how do you say in front of the pink bunny?
Great, now do you remember how to say pink?
rosa
Sure, it's ""e di di fronte."" Then add ""al"" for ""the,"" if necessary.
il cane e di di di fronte rosa?
Can you try filling in the blank to the best of your ability?",0,0,1,0,7,i did i just don't know bunny
913,how do you say purse?,Please try to fill in the blank in Italian.,0,1,0,0,1,how do you say purse
915,il cane e dietro la box blu,"Please try to fill in the blank in Italian.
how do you say behind?
OK,  ""is behind the"" is ""e dietro la""",1,0,0,0,3,il cane e dietro la box blu
916,e sotta il tavolo rosa,"Please try to fill in the blank in Italian.
e in unda da pinka tavolo
OK,  ""is under the"" is  ""e sotto il""
e sotto il pinkolo tavolo
Okay, I'll give you a hint.  ""pink"" is  ""rosa""",1,0,0,0,5,e sotta il tavolo rosa
917,No. How do you say blue in Italian?,"Please try to fill in the blank in Italian.
what is ""is under"" in Italian?
OK,  ""is under the"" is ""e sotto il""
OK, thanks. What is blue table in Italian?
Great, now do you remember how to say blue?",0,1,1,0,5,no how do you say blue in italian
918,Is it al fronto la box verde?,Please try to fill in the blank in Italian.,1,0,0,0,1,is it al fronto la box verde
919,il cane e dietro il l'albero,"""Tree"" is ""l'albero"". Please try to fill in the blank in Italian.
What is purple in Italian?
Why don't you try filling in what you can.
il cane l'albero
Well,  ""is behind the"" is  ""e dietro""
il cane e dietro
Okay, I'll give you a hint.  ""tree"" is  ""l'albero""",1,0,0,0,7,il cane e dietro il l'albero
921,is cane e accanto el tavolo rojo,"""Table"" is ""tavolo"". Please try to fill in the blank in Italian.
il cane e tavalo rojo
Okay, I'll give you a hint.  ""is next to the"" is  ""e accanto al""
il cane e accanto al tavalo rojo
Sure, it's ""e accanto."" Then add ""al"" for ""the,"" if necessary.",1,0,0,0,5,is cane e accanto el tavolo rojo
922,How do I say yellow in Italian?,Please try to fill in the blank in Italian.,0,1,0,0,1,how do i say yellow in italian
923,e in cima al tavolo giollo,"Please try to fill in the blank in Italian.
al encima tavolo giollo
Okay, I'll give you a hint.  ""is on top of the"" is  ""e in cima al""",1,0,0,0,3,e in cima al tavolo giollo
924,la borsa e dietro la gialla scatola.,"""Is Behind The"" is ""e dietro la"". Please try to fill in the blank in Italian.
How to say ""yellow box"" in Italian?
Okay, I'll give you a hint.  ""box"" is  ""scatola""
Thanks, but how to say ""yellow""?
Almost. Here's a hint.  The word for ""yellow"" is ""gialla"".",0,0,1,0,5,la borsa e dietro la gialla scatola
925,il coniglio e dietro el boxo,Please try to fill in the blank in Italian.,1,0,0,0,1,il coniglio e dietro el boxo
926,Okay. e accanto al bed verde?,"Please try to fill in the blank in Italian.
How do you say next to again?
Well,  ""is next to the"" is ""e accanto al""
Is it e accanto al camo verde?
Why don't you try filling in what you can.",1,0,0,0,5,okay e accanto al bed verde
928,e dentro la scatola amarilla,"Please try to fill in the blank in Italian.
how do you say box?
Remember that  ""box"" is  ""scatola""
e dentro de la scatola amarilla
OK,  ""is inside of the"" is  ""e dentro la""",1,0,0,0,5,e dentro la scatola amarilla
933,il cane e tavalo rojo,"""Table"" is ""tavolo"". Please try to fill in the blank in Italian.",1,0,0,0,1,il cane e tavalo rojo
935,e dietro il blueo cato,"""Is Behind The"" is ""e dietro il"". Please try to fill in the blank in Italian.
what is blue in italian?
Can you give me your best guess?
blueo
Remember that  ""is behind the"" is  ""e dietro il""",1,0,0,0,5,e dietro il blueo cato
936,"Oh, my mistake.","Please try to fill in the blank in Italian.
What is the word for yellow?
Hmm...  ""yellow"" is ""gialla""
il gatto all in fronte a scatola gialla?
Hmm...  ""is behind the"" is  ""e dietro la""",0,1,1,0,5,oh my mistake
937,il coniglio e di fronte all albero viola,"""Tree"" is ""all'albero"". Please try to fill in the blank in Italian.",1,0,0,0,1,il coniglio e di fronte all albero viola
938,e dentro la box viola,"Please try to fill in the blank in Italian.
e inside box viola
Well,  ""is inside of the"" is  ""e dentro la""
how do you say box
Well,  ""is inside of the"" is ""e dentro la""",1,0,0,0,5,e dentro la box viola
940,il gatto e vicino al il cane pupura.,"""Dog"" is ""cane"". Please try to fill in the blank in Italian.
how do you say next to and purple?
Can you try filling in the blank to the best of your ability?
il gatto es nexto to il gato pupura.
Okay, I'll give you a hint.  ""is next to the"" is  ""e vicino al""",1,0,0,0,5,il gatto e vicino al il cane pupura
944,how do you say box,"Please try to fill in the blank in Italian.
e inside box viola
Well,  ""is inside of the"" is  ""e dentro la""",0,1,0,0,3,how do you say box
945,"I don't remember how to say ""in front of"".","Please try to fill in the blank in Italian.
How do you say ""in front of"" again?
Can you give me your best guess?",0,1,0,0,3,i don't remember how to say in front of
946,"How do you say ""bed""?","""Purple"" is ""viola"". Please try to fill in the blank in Italian.
Ok, what is the word for ""bed""?
Almost. Here's a hint.  The word for ""purple"" is ""viola"".",0,1,0,0,3,how do you say bed
950,What thes word for yellow? I almost have it.,"""Is In Front Of The"" is ""e di fronte al"". Please try to fill in the blank in Italian.
il cane e di fronte al.
Well,  ""bunny"" is  ""coniglio""",0,1,0,0,3,what thes word for yellow i almost have it
951,tree is all'albero,"""Red"" is ""rosso"". Please try to fill in the blank in Italian.
red is rosso
Okay, I'll give you a hint.  ""is in front of the"" is  ""e di fronte""
e di fronte
Well,  ""tree"" is  ""all'albero""",1,0,0,0,5,tree is all'albero
952,"Oh, okay is it e di fronte al verde coniglio","""Bunny"" is ""coniglio"". Please try to fill in the blank in Italian.
e fronte il greene coniglio
Well,  ""is in front of the"" is  ""e di fronte al""
e di fronte al greenee coniglio
Okay, I'll give you a hint.  ""green"" is  ""verde""",1,0,0,0,5,oh okay is it e di fronte al verde coniglio
953,I don't know the word for bed.,"""Is In Front Of The"" is ""e di fronte al"". Please try to fill in the blank in Italian.
OK. I'll try.
Hmm...  ""is in front of the"" is ""e di fronte al""
what is the word for bed?
Great, now do you remember how to say pink?",0,1,0,0,5,i don't know the word for bed
955,"I forgot how to say ""next to"", can you remind me?",Please try to fill in the blank in Italian.,0,1,0,0,1,i forgot how to say next to can you remind me
957,Can you clarify which box to use in this situation?,"""Is In Front Of The"" is ""e di fronte alla"". Please try to fill in the blank in Italian.
Oh. That should be no problem!
Sure, it's ""e di di fronte."" Then add ""alla"" for ""the,"" if necessary.
I'm not sure how to say pink box. Is it scatola rosa?
Box is scatola and box is cane. Please try again",0,1,0,0,5,can you clarify which box to use in this situation
961,Purple is viola. I know that one.,"Please try to fill in the blank in Italian.
How do I say behind?
Great, now do you remember how to say purple?",0,0,1,0,3,purple is viola i know that one
962,Is it il gatto alla rosa scatola/,"""Is In Front Of The"" is ""e di fronte alla"". Please try to fill in the blank in Italian.
How do you say pink box/
Hmm...  ""is in front of the"" is ""e di fronte alla""
is it ill gatto?
Well,  ""box"" is  ""scatola""
How do you say ""in front of?
alla (""to the"") is used when the following word (scatola) is feminine and a singular object.  It is a contraction of a (""to"") and la (""the""). When the following word begins with a vowel, this is shortened to all' and prepended to the word.
Is it il gatto all pink scatola?
Okay, I'll give you a hint.  ""pink"" is  ""rosa""",0,0,1,0,9,is it il gatto alla rosa scatola
968,il coniglio es ariere il pero,"""Green"" is ""verde"". Please try to fill in the blank in Italian.
il coniglio es verde
ill cane e dietro il verde",0,0,1,0,3,il coniglio es ariere il pero
970,How can I say on top of the table?,Please try to fill in the blank in Italian.,0,1,0,0,1,how can i say on top of the table
973,Okay. I know that part. Now what is purple?,"Please try to fill in the blank in Italian.
How do I say purple in Italian?
OK,  ""is behind the"" is  ""e dietro il""",0,1,0,0,3,okay i know that part now what is purple
979,How do I say purple in Italian?,Please try to fill in the blank in Italian.,1,0,0,0,1,how do i say purple in italian
980,e dietro il gatto,"""Is Behind The"" is ""e dietro il"". Please try to fill in the blank in Italian.
what is blue in italian?
Can you give me your best guess?
blueo
Remember that  ""is behind the"" is  ""e dietro il""
e dietro il blueo cato
Hmm...  ""is behind the"" is ""e dietro il""
e dietro il
Hmm...  ""cat"" is  ""gatto""",1,0,0,0,9,e dietro il gatto
981,"How to say ""purple"" in Italian?","Please try to fill in the blank in Italian.
La borsa e dietro la gialla scatola.
Okay, I'll give you a hint.  ""is in front of the"" is  ""e di fronte alla""",0,1,0,0,3,how to say purple in italian
982,"OK, and how is it called the blue box?","""Is In Front Of The"" is ""e di fronte alla"". Please try to fill in the blank in Italian.",0,1,1,0,1,ok and how is it called the blue box
983,e si cima ell yellow table,Please try to fill in the blank in Italian.,1,0,0,0,1,e si cima ell yellow table
984,la pianta e accanto al congilietto giallo,"Please try to fill in the blank in Italian.
How do I say yellow in Italian?
Well,  ""yellow"" is ""giallo""
How do I say is next to the?
Hmm...  ""is next to the"" is ""e accanto al""",1,0,0,0,5,la pianta e accanto al congilietto giallo
985,how do you say box?,Please try to fill in the blank in Italian.,0,1,0,0,1,how do you say box
986,blueo,"""Is Behind The"" is ""e dietro il"". Please try to fill in the blank in Italian.
what is blue in italian?
Can you give me your best guess?",1,0,0,0,3,blueo
989,La pianta e accanto al congilio giallo.,"Please try to fill in the blank in Italian.
How do I say yellow in Italian?
Well,  ""yellow"" is ""giallo""
How do I say is next to the?
Hmm...  ""is next to the"" is ""e accanto al""
la pianta e accanto al congilietto giallo
Nope. Is there other words instead of  ""accanto"" and ""al doggo""?",1,0,0,0,7,la pianta e accanto al congilio giallo
994,How do you say box in Italian?,"""Pink"" is ""rosa"". Please try to fill in the blank in Italian.",0,1,0,0,1,how do you say box in italian
996,what is blue in italian?,"""Is Behind The"" is ""e dietro il"". Please try to fill in the blank in Italian.",0,1,0,0,1,what is blue in italian
997,il gatto e vicino al il cane viola.,"""Dog"" is ""cane"". Please try to fill in the blank in Italian.
how do you say next to and purple?
Can you try filling in the blank to the best of your ability?
il gatto es nexto to il gato pupura.
Okay, I'll give you a hint.  ""is next to the"" is  ""e vicino al""
il gatto e vicino al il cane pupura.
Dog is cane and dog is cane. Please try again
how do you say purple?
Okay, I'll give you a hint.  ""purple"" is ""viola""",1,0,0,0,9,il gatto e vicino al il cane viola
998,La borsa e dietro la gialla scatola.,Please try to fill in the blank in Italian.,1,0,0,0,1,la borsa e dietro la gialla scatola
999,And what is the color blue?,"Please try to fill in the blank in Italian.
how do I say is on top of the in Italian?
Okay, I'll give you a hint.  ""is on top of the"" is ""e in cima al""
Thanks. Got it. I don't know the words for blue or table in this sentence.
Remember that  ""table"" is  ""tavolo""",0,1,0,0,5,and what is the color blue
1001,Is it e accanto al camo verde?,"Please try to fill in the blank in Italian.
How do you say next to again?
Well,  ""is next to the"" is ""e accanto al""",1,0,0,0,3,is it e accanto al camo verde
1002,Oh. That should be no problem!,"""Is In Front Of The"" is ""e di fronte alla"". Please try to fill in the blank in Italian.",0,0,1,0,1,oh that should be no problem
1005,Thanks. Got it. I don't know the words for blue or table in this sentence.,"Please try to fill in the blank in Italian.
how do I say is on top of the in Italian?
Okay, I'll give you a hint.  ""is on top of the"" is ""e in cima al""",0,1,1,0,3,thanks got it i don't know the words for blue or table in this sentence
1007,Yes. blu. How do I say table?,"Please try to fill in the blank in Italian.
what is ""is under"" in Italian?
OK,  ""is under the"" is ""e sotto il""
OK, thanks. What is blue table in Italian?
Great, now do you remember how to say blue?
No. How do you say blue in Italian?
Hmm...  ""blue"" is ""blu""
OK. What is the word for table in Italian?
Great, now do you remember how to say blue?",0,1,1,0,9,yes blu how do i say table
1011,il cane e all'interno della scatola verde,Please try to fill in the blank in Italian.,1,0,0,0,1,il cane e all'interno della scatola verde
1012,il gatto e in cima al table blu,"Please try to fill in the blank in Italian.
How can I say on top of the table?
OK,  ""is on top of the"" is ""e in cima al""",1,0,0,0,3,il gatto e in cima al table blu
1014,il cane e acconto al tavolo rosso,"""Table"" is ""tavolo"". Please try to fill in the blank in Italian.
il cane e tavalo rojo
Okay, I'll give you a hint.  ""is next to the"" is  ""e accanto al""
il cane e accanto al tavalo rojo
Sure, it's ""e accanto."" Then add ""al"" for ""the,"" if necessary.
is cane e accanto el tavolo rojo
Okay, I'll give you a hint.  ""red"" is  ""rosso""",0,0,1,0,7,il cane e acconto al tavolo rosso
1016,Is it e dentro la box blu?,"""Is Inside Of The"" is ""e dentro la"". Please try to fill in the blank in Italian.
How do you say blue box in Italian?
['Prepositional phrases separate the two noun phrases.', '']",1,0,0,0,3,is it e dentro la box blu
1017,OK. What is the word for table in Italian?,"Please try to fill in the blank in Italian.
what is ""is under"" in Italian?
OK,  ""is under the"" is ""e sotto il""
OK, thanks. What is blue table in Italian?
Great, now do you remember how to say blue?
No. How do you say blue in Italian?
Hmm...  ""blue"" is ""blu""",0,1,1,0,7,ok what is the word for table in italian
1022,al encima tavolo giollo,Please try to fill in the blank in Italian.,1,0,0,0,1,al encima tavolo giollo
1023,how do you say next?,Please try to fill in the blank in Italian.,0,1,0,0,1,how do you say next
1029,OK. How do you say next to in Italian.,Please try to fill in the blank in Italian.,0,1,1,0,1,ok how do you say next to in italian
1032,il gatto all in fronte a scatola gialla?,"Please try to fill in the blank in Italian.
What is the word for yellow?
Hmm...  ""yellow"" is ""gialla""",1,0,0,0,3,il gatto all in fronte a scatola gialla
1034,e di fronte el blu trei,"""Blue"" is ""blu"". Please try to fill in the blank in Italian.
But what are the other words?
Can you give me your best guess?
es en front de blu tree.
OK,  ""is in front of the"" is  ""e di fronte""",1,0,0,0,5,e di fronte el blu trei
1037,la palla e sotto il blu letto,"""Is Under The"" is ""e sotto il"". Please try to fill in the blank in Italian.
How do you say bed in Italian?
['il (""the"") is used for when the following word (letto) is masculine.', 'Words in Italian have a gender associated with them (either masculine or feminine), even when the word is an object, concepts, or abstract ideas.']
So, letto means bed?
Remember that  ""bed"" is  ""letto""
Ok, I think I have it then,
Sure, it's ""e sotto."" Then add ""il"" for ""the,"" if necessary.
la palla e sotto il letto
Remember that  ""blue"" is  ""blu""",1,0,0,0,9,la palla e sotto il blu letto
1038,e dentro de la scatola amarilla,"Please try to fill in the blank in Italian.
how do you say box?
Remember that  ""box"" is  ""scatola""",1,0,0,0,3,e dentro de la scatola amarilla
1039,la palla e sotto il letto,"""Is Under The"" is ""e sotto il"". Please try to fill in the blank in Italian.
How do you say bed in Italian?
['il (""the"") is used for when the following word (letto) is masculine.', 'Words in Italian have a gender associated with them (either masculine or feminine), even when the word is an object, concepts, or abstract ideas.']
So, letto means bed?
Remember that  ""bed"" is  ""letto""
Ok, I think I have it then,
Sure, it's ""e sotto."" Then add ""il"" for ""the,"" if necessary.",1,0,0,0,7,la palla e sotto il letto
1040,Il cane di fronte a all'albero viola.,Please try to fill in the blank in Italian.,1,0,0,0,1,il cane di fronte a all'albero viola
1041,il cane e di di di fronte rosa?,"""Pink"" is ""rosa"". Please try to fill in the blank in Italian.
how do you say in front of the pink bunny?
Great, now do you remember how to say pink?
rosa
Sure, it's ""e di di fronte."" Then add ""al"" for ""the,"" if necessary.",0,0,1,0,5,il cane e di di di fronte rosa
1042,"How to say ""yellow box"" in Italian?","""Is Behind The"" is ""e dietro la"". Please try to fill in the blank in Italian.",0,1,0,0,1,how to say yellow box in italian
1044,red is rosso,"""Red"" is ""rosso"". Please try to fill in the blank in Italian.",1,0,0,0,1,red is rosso
1045,il cane e all interno della scatola verde,"Please try to fill in the blank in Italian.
il cane e all'interno della scatola verde
Remember that  ""green"" is ""verde""
il cane e allinterno della scatola verde
Nope. Is there other words instead of  ""dentro"" and ""la doggo""?
il cane e al linterno della scatola verde
Remember that  ""is inside of the"" is  ""e dentro la""",1,0,0,0,7,il cane e all interno della scatola verde
1046,How do you say pink box/,"""Is In Front Of The"" is ""e di fronte alla"". Please try to fill in the blank in Italian.",0,1,0,0,1,how do you say pink box
1047,"Ok! And what is the word for ""bunny"" again?","Please try to fill in the blank in Italian.
How do you say ""is next to""?
Hmm...  ""is next to the"" is ""e accanto al""",0,1,1,0,3,ok and what is the word for bunny again
1048,il cane e di fronte al.,"""Is In Front Of The"" is ""e di fronte al"". Please try to fill in the blank in Italian.",1,0,0,0,1,il cane e di fronte al
1051,How do you say purple again?,Please try to fill in the blank in Italian.,0,1,0,0,1,how do you say purple again
1052,OK. What is the word for in front of?,"Please try to fill in the blank in Italian.
Il cane di fronte a all'albero viola.
all' (""to the"" is prepended to the following word when it begins with a vowel.  This is a contraction of al (""to"") and l' (""the"")
Oh. I didn't know that. That applies to nouns that begin with a vowel?
Almost. Here's a hint.  The word for ""purple"" is ""viola"".",0,1,1,0,5,ok what is the word for in front of
1055,I'm not sure how to say pink box. Is it scatola rosa?,"""Is In Front Of The"" is ""e di fronte alla"". Please try to fill in the blank in Italian.
Oh. That should be no problem!
Sure, it's ""e di di fronte."" Then add ""alla"" for ""the,"" if necessary.",1,0,0,0,3,i'm not sure how to say pink box is it scatola rosa
1056,il gatoo e dietro la boxi.,"Please try to fill in the blank in Italian.
how do you say box?
Hmm...  ""is behind the"" is ""e dietro la""",1,0,0,0,3,il gatoo e dietro la boxi
1059,e accanto al mesa viola,"Please try to fill in the blank in Italian.
What is is next to?
Almost. Here's a hint.  The word for ""purple"" is ""viola"".
par de mesa viola
Okay, I'll give you a hint.  ""is next to the"" is  ""e accanto al""",1,0,0,0,5,e accanto al mesa viola
1060,"Okay, so e dentro la bag blu","Please try to fill in the blank in Italian.
How do you say bag?
Why don't you try filling in what you can.
e dentro al bag blu
Well,  ""is inside of the"" is  ""e dentro la""",1,0,1,0,5,okay so e dentro la bag blu
1061,il cane e dentro la scatola,"""Box"" is ""scatola"". Please try to fill in the blank in Italian.
il cane es en scatola
""e dentro la"" is inside of the.",0,0,1,0,3,il cane e dentro la scatola
1063,What is is next to?,Please try to fill in the blank in Italian.,0,1,0,0,1,what is is next to
1064,la painta el accanto al coniglio roja.,"Please try to fill in the blank in Italian.
la painta el accanto la coniglio
Bunny is coniglio and bunny is cane. Please try again
la painta el accanto la coniglio roja
Hmm...  ""is next to the"" is  ""e accanto al""",1,0,0,0,5,la painta el accanto al coniglio roja
1068,e in cima al tavolo yeller,"Please try to fill in the blank in Italian.
e si cima ell yellow table
Hmm...  ""is on top of the"" is  ""e in cima al""
e in cima al and yellow table
Okay, I'll give you a hint.  ""table"" is  ""tavolo""",1,0,0,0,5,e in cima al tavolo yeller
1069,il coniglio alla pianta verde,"""Plant"" is ""pianta"". Please try to fill in the blank in Italian.
Hello?
alla (""to the"") is used when the following word (pianta) is feminine and a singular object.  It is a contraction of a (""to"") and la (""the""). When the following word begins with a vowel, this is shortened to all' and prepended to the word.",1,0,0,0,3,il coniglio alla pianta verde
1070,How do you say blue box in Italian?,"""Is Inside Of The"" is ""e dentro la"". Please try to fill in the blank in Italian.",0,1,0,0,1,how do you say blue box in italian
1071,e in unda da pinka tavolo,Please try to fill in the blank in Italian.,1,0,0,0,1,e in unda da pinka tavolo
1072,il cane es en scatola,"""Box"" is ""scatola"". Please try to fill in the blank in Italian.",0,0,1,0,1,il cane es en scatola
1073,"Yes, I remember learning that!","""Is In Front Of The"" is ""e di fronte alla"". Please try to fill in the blank in Italian.
OK, and how is it called the blue box?
Okay, I'll give you a hint.  ""box"" is  ""scatola""
I remember that word, but I don't know the word for blue!?
Hmm...  ""blue"" is ""blu""",0,0,1,0,5,yes i remember learning that
1075,Is it il gatto all pink scatola?,"""Is In Front Of The"" is ""e di fronte alla"". Please try to fill in the blank in Italian.
How do you say pink box/
Hmm...  ""is in front of the"" is ""e di fronte alla""
is it ill gatto?
Well,  ""box"" is  ""scatola""
How do you say ""in front of?
alla (""to the"") is used when the following word (scatola) is feminine and a singular object.  It is a contraction of a (""to"") and la (""the""). When the following word begins with a vowel, this is shortened to all' and prepended to the word.",1,0,0,0,7,is it il gatto all pink scatola
1077,how do you say bed,Please try to fill in the blank in Italian.,0,1,0,0,1,how do you say bed
1078,par de mesa viola,"Please try to fill in the blank in Italian.
What is is next to?
Almost. Here's a hint.  The word for ""purple"" is ""viola"".",1,0,0,0,3,par de mesa viola
1083,la borsa e di fronte alla verde caja,"Green is verde. Please try to fill in the blank in Italian.
enla verde caja
alla (to the) is used when the following word (scatola) is feminine and a singular object.  It is a contraction of a (to) and la (the). When the following word begins with a vowel, this is shortened to all' and prepended to the word.
alla en verde caja
OK,  is in front of the is  e di fronte alla",0,0,1,0,5,la borsa e di fronte alla verde caja
1084,what is the word for is inside of?,"Please try to fill in the blank in Italian.
what is the word for green?
Hmm...  green is verde
what is the word for box?
Well,  box is  scatola",0,1,0,0,5,what is the word for is inside of
1085,How do you say behind in Italian?,"Green is verde. Please try to fill in the blank in Italian.
is behind il carne verde
It sounds like you're not even trying. Do you know any of the words in Italian?",0,1,0,0,3,how do you say behind in italian
1086,And what is the word for purple?,"Please try to fill in the blank in Italian.
what is the word for behind?
Hmm...  is behind the is e dietro la",0,1,0,0,3,and what is the word for purple
1087,what is the word for is inside of?,"Please try to fill in the blank in Italian.
what is the word for red?
Hmm...  red is rossa
what is the word for box?
Hmm...  box is  scatola",0,1,0,0,5,what is the word for is inside of
1088,Oh okay! That seems easy enough.,"Please try to fill in the blank in Italian.
Is blue, azul?
OK,  blue is blu",0,0,1,0,3,oh okay that seems easy enough
1089,e in cima al,"Please try to fill in the blank in Italian.
What is the word for on top of?
Remember that  is on top of the is e in cima al",1,0,0,0,3,e in cima al
1090,e vicino conigula blue,"Please try to fill in the blank in Italian.
e di fronte conigula blu
Well,  is next to the is  e vicino
e vicino di fronte conigula blue
Well,  blue is blu
blu
all' (to the is prepended to the following word when it begins with a vowel.  This is a contraction of al (to) and l' (the)",0,1,0,0,7,e vicino conigula blue
